id,product_code,product_names,product_category,product_details,unit,product_status,created_date,last_updated,bom_id,product_id,product_daterun,product_type,product_dimensions,product_expiration_date,product_selling_price,product_cost_price,product_wholesale_price,created_at,edata_id,tempId,updated_at,revision,status,id_oldsys
82,PROD,"ยื่นขออนุญาตเปลี่ยนแปลงแก้ไขรายการในใบสำคัญการขึ้นทะเบียนตำรับอาหาร (อ.18)หรือการแก้ไขฉลาก (อ.19)","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",82,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
83,PROD,"ยื่นขอจดทะเบียน/จดแจ้งรายละเอียดอาหาร (สบ.7)","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",83,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
84,PROD,"ยื่นขอจดทะเบียน/จดแจ้งรายละเอียดอาหาร (สบ.5) (อาหารสำเร็จรูปพร้อมบริโภคทันที)","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",84,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
85,PROD,"ยื่นขอจดทะเบียน/จดแจ้งรายละเอียดอาหาร (อาหารควบคุมเฉพาะและผลิตภัณฑ์เสริมอาหาร)","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",85,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
86,PROD,ยื่นขอแก้ไขรายละเอียดของอาหารที่จดทะเบียนอาหาร,"(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",86,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
87,PROD,"ยื่นขอเปลี่ยนแปลงแก้ไขใบสำคัญการขึ้นทะเบียนตำรับอาหาร รวมทั้งการเปลี่ยนแปลงสูตร (แก้ไข อ.18)","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",87,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
88,PROD,ยื่นขออนุญาตโฆษณาอาหาร,"(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",88,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
89,PROD,"ตรวจประเมินเบื้องต้น (Pre Audit) เพื่อเตรียมความพร้อมในการยื่นขอการรับรองระบบ GHPs","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",89,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
90,PROD,"รับการตรวจประเมินระบบ IFS","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",90,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
91,PROD,"ยื่นขอแก้ไขเปลี่ยนแปลงใบอนุญาตสถานที่นำสั่งยาแผนปัจจุบัน และยาแผนโบราณเข้ามาในราชอาณาจักร","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",91,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
92,PROD,"ตรวจประเมินเบื้องต้น (Pre Audit) เพื่อเตรียมความพร้อมในการยื่นขอการรับรองระบบ GHPs/HACCP","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",92,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
93,PROD,"ตรวจประเมินเบื้องต้น (Pre Audit) เพื่อเตรียมความพร้อมในการยื่นขอการรับรองระบบ ISO22000","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",93,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
94,PROD,"ตรวจประเมินเบื้องต้น (Pre Audit) เพื่อเตรียมความพร้อมในการยื่นขอการรับรองระบบ FSSC22000","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",94,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
95,PROD,เพิ่มสโคปผลิตภัณฑ์ในไลน์ผลิต,"(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",95,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
96,PROD,จัดประเภทอาหาร,"(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",96,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
97,PROD,"ขอเลขสารระบบสบ.3/ อ.18","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",97,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
98,PROD,ค่าเอกสารอบรม,"(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",98,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
99,PROD,"ยื่นขอจดทะเบียน/จดแจ้งรายละเอียดอาหาร (สบ.3) (อาหารเสริม 1 รายการ )","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",99,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
100,PROD,"ดำเนินการจัดทำเอกสาร : เรื่องความปลอดภัยและอาชีวอนามัยในสถานที่ประกอบการ","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",100,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
101,PROD,"ยื่นขอเพิ่ม Scope ใบอนุญาต รง.4","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",101,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
102,PROD,จัดทำเอกสารประกอบการอบรม,"(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",102,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
103,PROD,"ขอเลขสารบบวัตถุแต่งกลิ่นรส (นำเข้า)","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",103,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
104,PROD,"update เอกสาร GMP อย.","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",104,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
105,PROD,"เตรียมความพร้อมก่อนตรวจรับรอง (Pre Audit) GHPs/HACCP","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",105,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
106,PROD,"รับการตรวจประเมินระบบ GMP 420","(OS) One Stop Service-อาหาร","\N","\N",ACTIVE,"\N","\N","\N",106,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
107,PROD,"ยื่นขอใบอนุญาตขึ้นทะเบียนตำรับยาแผนปัจจุบัน และยาแผนโบราณ","(OS) One Stop Service-ยา","\N","\N",ACTIVE,"\N","\N","\N",107,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
108,PROD,"ยื่นต่ออายุทะเบียนตำรับยาแผนปัจจุบัน และยาแผนโบราณ","(OS) One Stop Service-ยา","\N","\N",ACTIVE,"\N","\N","\N",108,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
109,PROD,ยื่นขอใบอนุญาตโฆษณาขายยา,"(OS) One Stop Service-ยา","\N","\N",ACTIVE,"\N","\N","\N",109,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
110,PROD,"ยื่นขอใบอนุญาตสถานที่ผลิตยาแผนปัจจุบัน และยาแผนโบราณ","(OS) One Stop Service-ยา","\N","\N",ACTIVE,"\N","\N","\N",110,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
111,PROD,"ยื่นต่ออายุใบอนุญาตสถานที่ผลิตยาแผนปัจจุบัน และยาแผนโบราณ","(OS) One Stop Service-ยา","\N","\N",ACTIVE,"\N","\N","\N",111,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
112,PROD,"ยื่นขอแก้ไขใบอนุญาตสถานที่ผลิตยาแผนปัจจุบัน และยาแผนโบราณ","(OS) One Stop Service-ยา","\N","\N",ACTIVE,"\N","\N","\N",112,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
113,PROD,"ยื่นขอใบอนุญาตสถานที่นำสั่งยาแผนปัจจุบัน และยาแผนโบราณเข้ามาในราชอาณาจักร","(OS) One Stop Service-ยา","\N","\N",ACTIVE,"\N","\N","\N",113,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
114,PROD,"ยื่นต่ออายุใบอนุญาตสถานที่นำสั่งยาแผนปัจจุบัน และยาแผนโบราณเข้ามาในราชอาณาจักร","(OS) One Stop Service-ยา","\N","\N",ACTIVE,"\N","\N","\N",114,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
115,PROD,"ยื่นขอใบอนุญาตขายยาแผนปัจจุบัน / ขายยาแผนโบราณ / ขายส่งยาแผนปัจจุบัน / ขายยาบรรจุเสร็จฯ สำหรับสัตว์","(OS) One Stop Service-ยา","\N","\N",ACTIVE,"\N","\N","\N",115,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
116,PROD,"ยื่นขอผลิตเครื่องมือแพทย์ในปริมาณเท่าที่จำเป็น เพื่อเป็นตัวอย่างใน การส่งออก ซึ่งได้รับการยกเว้นไม่ต้องขอรับใบอนุญาต หรือขอใบรับแจ้งรายการละเอียด","(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",116,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
117,PROD,ยื่นขออนุญาตโฆษณาเครื่องมือแพทย์,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",117,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
118,PROD,ยื่นขอแก้ไขเปลี่ยนแปลงรายละเอียดในใบอนุญาตโฆษณาเครื่องมือแพทย์,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",118,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
119,PROD,ยื่นขอใบแทนใบอนุญาตโฆษณาเครื่องมือแพทย์,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",119,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
120,PROD,ยื่นขออนุญาตขายเครื่องมือแพทย์,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",120,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
121,PROD,ยื่นขอแก้ไขเปลี่ยนแปลงรายการในใบอนุญาตขายเครื่องมือแพทย์,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",121,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
122,PROD,ยื่นขอต่ออายุใบอนุญาตขายเครื่องมือแพทย์,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",122,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
123,PROD,ยื่นขอรับใบแทนใบอนุญาตขายเครื่องมือแพทย์,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",123,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
124,PROD,"ยื่นขอผลิต หรือนำเข้าเครื่องมือแพทย์ในปริมาณเท่าที่จำเป็น เพื่อเป็น ตัวอย่างในการขออนุญาตหรือแจ้งรายการละเอียด ซึ่งได้รับการยกเว้นไม่ต้องขอรับใบอนุญาต หรือขอใบรับแจ้งรายการละเอียด","(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",124,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
125,PROD,ยื่นขอใบแทนใบรับแจ้งรายการละเอียดผลิตและนำเข้าเครื่องมือแพทย์,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",125,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
126,PROD,ยื่นขอย้าย/เปลี่ยนแปลงสถานที่ผลิตหรือเก็บรักษาเครื่องมือแพทย์,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",126,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
127,PROD,ยื่นขอย้าย/เปลี่ยนแปลงสถานที่นำเข้าหรือเก็บรักษาเครื่องมือแพทย์,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",127,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
128,PROD,"ยื่นขอแก้ไขเปลี่ยนแปลงรายการในใบจดทะเบียนสถานประกอบนำเข้า เครื่องมือแพทย์ (กรณีเปลี่ยนแปลง/เพิ่มเติมขอบข่าย)","(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",128,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
129,PROD,ขอใบแทนใบจดทะเบียนสถานประกอบการผลิตหรือนำเข้าเครื่องมือแพทย์,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",129,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
130,PROD,"ยื่นขอแก้ไขเปลี่ยนแปลงรายการที่ได้รับอนุญาตในใบอนุญาตผลิต และ ใบอนุญาตนำเข้าเครื่องมือแพทย์","(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",130,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
131,PROD,ยื่นขอแจ้งรายการละเอียดผลิตและแจ้งรายละเอียดนำเข้าเครื่องมือแพทย์,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",131,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
132,PROD,"ยื่นขอต่ออายุใบรับแจ้งรายการละเอียดผลิตและใบรับแจ้งรายการ ละเอียดนำเข้าเครื่องมือแพทย์","(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",132,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
133,PROD,ยื่นขออนุญาตผลิตเครื่องมือแพทย์เพื่อการส่งออก,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",133,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
134,PROD,"ยื่นขอแก้ไขเปลี่ยนแปลงรายการที่ได้รับอนุญาตในหนังสือรับรองการ ผลิตเครื่องมือแพทย์เพื่อการส่งออก","(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",134,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
135,PROD,"ยื่นขอเพิ่มเติมรายการเครื่องมือแพทย์และแก้ไขเปลี่ยนแปลงอื่น ๆ ใน หนังสือรับรองประกอบการนำเข้าเครื่องมือแพทย์","(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",135,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
136,PROD,ยื่นขอใบแทนหนังสือรับรองประกอบการนำเข้าเครื่องมือแพทย์,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",136,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
137,PROD,ยื่นขอนำเข้าเครื่องมือแพทย์สำหรับผลิตเพื่อการส่งออก,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",137,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
138,PROD,"ยื่นขอนำเข้าเครื่องมือแพทย์เพื่อการวิจัย หรือเพื่อการวิเคราะห์ หรือเพื่อการทดสอบคุณภาพ มาตรฐาน","(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",138,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
139,PROD,ยื่นขอจดทะเบียนสถานประกอบการผลิตเครื่องมือแพทย์,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",139,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
140,PROD,"ยื่นขอแก้ไขเปลี่ยนแปลงรายการในใบจดทะเบียนสถานประกอบการผลิต เครื่องมือแพทย์","(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",140,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
141,PROD,ยื่นขอจดทะเบียนสถานประกอบการนำเข้า,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",141,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
142,PROD,ยื่นขอต่ออายุใบจดทะเบียนสถานประกอบการผลิตหรือนำเข้าเครื่องมือแพทย์,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",142,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
143,PROD,ยื่นขอต่ออายุใบอนุญาตผลิตและใบอนุญาตนำเข้าเครื่องมือแพทย์,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",143,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
144,PROD,ยื่นขอใบแทนหนังสือรับรองการผลิตเครื่องมือแพทย์เพื่อการส่งออก,"(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",144,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
145,PROD,"ยื่นขอผลิต หรือนำเข้าเครื่องมือแพทย์ในปริมาณเท่าที่จำเป็น เพื่อจัด นิทรรศการ หรือเพื่อใช้ในการศึกษา วิจัย ซึ่งได้รับการยกเว้นไม่ต้องขอรับใบอนุญาต หรือขอใบรับแจ้งรายการละเอียด","(OS) One Stop Service-เครื่องมือแพทย์","\N","\N",ACTIVE,"\N","\N","\N",145,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
146,PROD,ยื่นขอใบอนุญาตนำเข้าเครื่องสำอาง,"(OS) One Stop Service-เครื่องสำอาง","\N","\N",ACTIVE,"\N","\N","\N",146,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
147,PROD,ยื่นคำขอจดแจ้งเครื่องสำอาง,"(OS) One Stop Service-เครื่องสำอาง","\N","\N",ACTIVE,"\N","\N","\N",147,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
148,PROD,ยื่นต่ออายุใบจดแจ้งเครื่องสำอาง,"(OS) One Stop Service-เครื่องสำอาง","\N","\N",ACTIVE,"\N","\N","\N",148,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
149,PROD,ยื่นต่ออายุใบอนุญาตสถานที่ผลิตเครื่องสำอาง,"(OS) One Stop Service-เครื่องสำอาง","\N","\N",ACTIVE,"\N","\N","\N",149,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
150,PROD,ยื่นต่ออายุใบอนุญาตนำเข้าเครื่องสำอาง,"(OS) One Stop Service-เครื่องสำอาง","\N","\N",ACTIVE,"\N","\N","\N",150,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
151,PROD,ยื่นขออนุญาตเปลี่ยนแปลงแก้ไขรายการในใบอนุญาตสถานที่ผลิตเครื่องสำอาง,"(OS) One Stop Service-เครื่องสำอาง","\N","\N",ACTIVE,"\N","\N","\N",151,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
152,PROD,ยื่นขอใบอนุญาตสถานที่ผลิตเครื่องสำอาง,"(OS) One Stop Service-เครื่องสำอาง","\N","\N",ACTIVE,"\N","\N","\N",152,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
153,PROD,จัดทำเอกสารระบบแนวทางและวิธีการที่ดีในการผลิตเครื่องสำอางอาเซี่ยน,"(OS) One Stop Service-เครื่องสำอาง","\N","\N",ACTIVE,"\N","\N","\N",153,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
154,PROD,"การตรวจติดตามภายในการผลิตเครื่องสำอางของอาเซียน IQA For GMP Cosmetic","(OS) One Stop Service-เครื่องสำอาง","\N","\N",ACTIVE,"\N","\N","\N",154,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
155,PROD,"ยื่นขอแก้ไขใบอนุญาตผลิต นำเข้า ส่งออก หรือมีไว้ในครอบครองเพื่อใช้รับจ้างวัตถุอันตรายชนิดที่ ๓","(OS) One Stop Service-วัตถุอันตราย","\N","\N",ACTIVE,"\N","\N","\N",155,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
156,PROD,"ยื่นขออนุญาตผลิต นำเข้า ส่งออก หรือมีไว้ในครอบครองเพื่อใช้รับจ้างวัตถุอันตรายชนิดที่ ๓ (กรณีผู้ประกอบการรายใหม่ สถานที่ผลิตใหม่ สายการผลิตใหม่ หรือสถานที่เก็บรักษาใหม่)","(OS) One Stop Service-วัตถุอันตราย","\N","\N",ACTIVE,"\N","\N","\N",156,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
157,PROD,ยื่นขอใบอนุญาตผลิตวัตถุอันตราย,"(OS) One Stop Service-วัตถุอันตราย","\N","\N",ACTIVE,"\N","\N","\N",157,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
158,PROD,ยื่นต่ออายุใบอนุญาตผลิตวัตถุอันตราย,"(OS) One Stop Service-วัตถุอันตราย","\N","\N",ACTIVE,"\N","\N","\N",158,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
159,PROD,ยื่นขออนุญาตเปลี่ยนแปลงแก้ไขรายการในใบอนุญาตสถานที่ผลิตวัตถุอันตราย,"(OS) One Stop Service-วัตถุอันตราย","\N","\N",ACTIVE,"\N","\N","\N",159,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
160,PROD,ยื่นขอใบอนุญาตนำเข้าตัวอย่างวัตถุอันตราย,"(OS) One Stop Service-วัตถุอันตราย","\N","\N",ACTIVE,"\N","\N","\N",160,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
161,PROD,ยื่นขอขึ้นทะเบียนวัตถุอันตราย,"(OS) One Stop Service-วัตถุอันตราย","\N","\N",ACTIVE,"\N","\N","\N",161,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
162,PROD,"ยื่นแจ้งการดำเนินการผลิต นำเข้า ส่งออก หรือมีไว้ในครอบครองวัตถุอันตรายชนิดที่ ๒","(OS) One Stop Service-วัตถุอันตราย","\N","\N",ACTIVE,"\N","\N","\N",162,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
163,PROD,"ยื่นขออนุญาตผลิต นำเข้า หรือส่งออกวัตถุอันตรายชนิดที่ ๓ (กรณีสายการผลิตเดิม หรือสถานที่เก็บรักษาเคยได้รับอนุญาตแล้ว)","(OS) One Stop Service-วัตถุอันตราย","\N","\N",ACTIVE,"\N","\N","\N",163,202603,งานบริการ,"\N","\N","\N","\N","\N","2026-03-03 20:09:11.000000","\N","\N","\N",0,"\N","\N"
